A,B,C,D
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.3174060197555106,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
1.9615367605144416,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,1.8526312437776982,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.506514824240807,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.328551276524393,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.722575384578996,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
3.38077315059758,2.900483746405243,2.948624250211694,2.840169469302038
